Ticker,Market Cap,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Short Float,Short Ratio,Avg Volume,Price,Change %,Volume,datetime
TTCBS,49980000.0,2870000.0,2130000.0,0.2586,0.0222,0.1457,0.0473,0.17%,1.25,2860.0,17.4,0.40%,1401.0,2026-08-14 22:04:43
DDSWL,49880000.0,15890000.0,4600000.0,0.7103,0.0,0.0623,0.1699,0.07%,0.23,13480.0,3.14,0.64%,4647.0,2026-08-14 22:04:43
BBTMD,49830000.0,27660000.0,27480000.0,0.09390000000000001,0.041100000000000005,0.5624,-0.0711,1.96%,1.89,284800.0,1.47,-1.34%,110793.0,2026-08-14 22:04:43
IIBO,49520000.0,107820000.0,107320000.0,0.0046,-0.1607,0.0344,0.0321,0.52%,10.24,54170.0,0.46,4.39%,51132.0,2026-08-14 22:04:43
PPRTS,49440000.0,7680000.0,6550000.0,0.188,0.0,0.1427,-0.0058,4.61%,7.85,38510.0,6.13,-6.27%,21644.0,2026-08-14 22:04:43
AAHMA,49340000.0,10960000.0,2150000.0,0.9278,0.0,0.0051,-0.1553,4.06%,0.03,2990000.0,1.66,0.00%,15596.0,2026-08-14 22:04:43
FFMY,49250000.0,4210000.0,4210000.0,0.0004,0.9154000000000001,0.6006,,0.11%,1.39,3280.0,11.69,0.09%,4064.0,2026-08-14 22:04:43
VVWAV,49100000.0,20350000.0,12080000.0,0.5621,0.0,0.044500000000000005,0.0032,9.15%,1.35,818340.0,1.78,44.72%,24771998.0,2026-08-14 22:04:43
MMKDW,49080000.0,4200000.0,1960000.0,0.5328,0.0,0.0001,,0.39%,0.54,14370.0,11.69,0.00%,354.0,2026-08-14 22:04:43
NNXB,48960000.0,25080000.0,8330000.0,0.6579,-0.0318,0.0115,-0.2556,0.28%,0.53,44240.0,2.01,-4.29%,45858.0,2026-08-14 22:04:43
AACFN,48690000.0,2510000.0,1500000.0,0.4023,0.0,0.0335,0.0013,0.67%,0.53,18990.0,19.4,4.98%,87930.0,2026-08-14 22:04:43
CCPHI,48610000.0,40520000.0,40180000.0,0.0662,0.0,0.0008,0.13449999999999998,0.29%,0.03,4440000.0,1.13,3.67%,754473.0,2026-08-14 22:04:43
NNTWK,48340000.0,11850000.0,8930000.0,0.2484,-0.003,0.2022,-0.102,0.27%,0.9,26570.0,4.07,-1.93%,6248.0,2026-08-14 22:04:43
PPTLE,48180000.0,6280000.0,6140000.0,0.022400000000000003,0.0,0.0004,0.261,0.32%,0.63,30990.0,7.67,-7.03%,27698.0,2026-08-14 22:04:43
OOFS,48100000.0,13400000.0,13320000.0,0.0060999999999999995,0.0,0.276,,3.73%,7.8,63670.0,3.59,-0.28%,27590.0,2026-08-14 22:04:43
CCNTX,48050000.0,91880000.0,82760000.0,0.0993,0.0,0.6443000000000001,0.038,7.05%,2.31,2530000.0,0.52,3.26%,1261827.0,2026-08-14 22:04:43
CCOLA,48000000.0,4490000.0,2760000.0,0.3859,0.0,0.5122,,0.02%,0.01,37780.0,10.68,-0.37%,52.0,2026-08-14 22:04:43
PPOCI,47990000.0,10930000.0,7940000.0,0.27449999999999997,0.0217,0.3629,0.40630000000000005,0.33%,0.5,52240.0,4.39,4.40%,82615.0,2026-08-14 22:04:43
TTOUR,47780000.0,9750000.0,9380000.0,0.0384,0.1617,0.0849,0.1116,0.29%,2.27,12190.0,4.9,-2.20%,7610.0,2026-08-14 22:04:43
BBDMD,47700000.0,42210000.0,16290000.0,0.614,0.0,0.008199999999999999,-0.2366,0.12%,0.21,94740.0,1.13,-0.88%,71741.0,2026-08-14 22:04:43
CCAST,47400000.0,26930000.0,18040000.0,0.5586,0.0,0.0796,0.4625,6.10%,0.12,9180000.0,1.0,0.13%,3190197.0,2026-08-14 22:04:43
SSYPR,47400000.0,22990000.0,12280000.0,0.4664,0.0,0.2047,0.1295,0.56%,0.86,80410.0,2.06,-4.19%,10758.0,2026-08-14 22:04:43
RRETO,47170000.0,32880000.000000004,32880000.000000004,0.0,,0.0001,-0.9975,0.04%,0.07,160380.0,1.28,6.67%,148764.0,2026-08-14 22:04:43
YYHNA,47170000.0,4290000.0,2200000.0,0.4858,0.0,0.4932,,0.00%,0.02,2980.0,10.98,0.23%,7.0,2026-08-14 22:04:43
SSRTS,47080000.0,16460000.0,13560000.0,0.17629999999999998,0.0012,0.2718,-0.0342,1.52%,5.28,39020.0,2.86,-9.49%,76410.0,2026-08-14 22:04:43
LLOAN,47080000.0,11430000.0,8600000.0,0.2469,0.0028000000000000004,0.2415,-0.057800000000000004,0.44%,1.15,32759.999999999996,4.12,-0.24%,25638.0,2026-08-14 22:04:43
BBHST,46920000.0,22670000.0,14530000.0,0.1612,0.0,0.1017,-0.0007000000000000001,0.50%,1.54,46950.0,2.07,0.00%,33124.0,2026-08-14 22:04:43
NNOMA,46760000.0,14280000.0,5550000.0,0.6806,0.054900000000000004,0.0206,0.11710000000000001,0.41%,2.37,9680.0,2.69,1.89%,11982.0,2026-08-14 22:04:43
LLVLU,46720000.0,2860000.0,1200000.0,0.5798,0.0,0.2683,-0.0087,0.96%,0.39,29800.0,16.27,5.31%,16854.0,2026-08-14 22:04:43
BBRAG,46620000.0,25630000.0,23990000.0,0.2127,0.0,0.0318,-0.0346,0.90%,4.91,44050.0,1.53,2.00%,35068.0,2026-08-14 22:04:43
VVERU,46550000.0,17050000.0,14860000.0,0.1284,0.0,0.21359999999999998,-0.0044,9.33%,0.69,2000000.0,2.73,1.11%,159059.0,2026-08-14 22:04:43
MMGX,46470000.0,37780000.0,29840000.0,0.2101,-0.0014000000000000002,0.17170000000000002,-0.0174,5.00%,8.64,172870.0,1.23,0.00%,83495.0,2026-08-14 22:04:43
SSPWH,46430000.0,38970000.0,35560000.0,0.0888,0.0,0.4382,-0.2069,1.06%,0.85,447290.0,1.19,-0.83%,237335.0,2026-08-14 22:04:43
ZZYBT,46370000.0,29730000.0,7710000.0,0.7406,0.0,0.0032,-0.2895,3.85%,0.06,5210000.0,1.56,1.96%,176608.0,2026-08-14 22:04:43
SSQNS,46050000.0,15250000.0,15220000.0,0.0021,0.0,0.5243,-0.0736,1.59%,1.7,142380.0,3.02,5.23%,34309.0,2026-08-14 22:04:43
MMGLD,46020000.0,42810000.0,10440000.0,0.7562000000000001,0.0,0.0181,0.5091,0.58%,3.3,18210.0,1.08,0.47%,2579.0,2026-08-14 22:04:43
NNSPR,46020000.0,46840000.0,33420000.0,0.2865,0.0177,0.4385,0.005600000000000001,0.26%,0.78,111740.0,0.98,16.94%,432186.0,2026-08-14 22:04:43
ZZEPP,45960000.0,8480000.0,8470000.0,0.0003,-0.7945,0.3724,-0.0344,4.70%,3.77,105780.0,5.42,1.12%,25561.0,2026-08-14 22:04:43
IINDO,45860000.0,15390000.0,9920000.0,0.35509999999999997,0.0,0.0072,-0.0083,5.82%,1.23,470850.0,2.98,2.41%,193756.0,2026-08-14 22:04:43
KKPTI,45780000.0,22680000.0,19590000.0,0.1355,-0.0083,0.8787999999999999,0.1609,38.57%,6.24,1210000.0,2.02,1.51%,877410.0,2026-08-14 22:04:43
RRMCO,45760000.0,15170000.0,7570000.0,0.5,0.0,0.025,0.0098,0.21%,0.4,39670.0,3.02,-0.98%,22453.0,2026-08-14 22:04:43
CCOPR,45690000.0,13950000.0,7350000.0,0.5848,0.0,0.0,,0.34%,0.56,43920.0,2.58,2.38%,36493.0,2026-08-14 22:04:43
BBBGI,45410000.0,2009999.9999999998,900000.0,0.5544,0.0,0.12380000000000001,0.19149999999999998,6.69%,1.43,41980.0,22.59,-8.54%,8724.0,2026-08-14 22:04:43
RRYM,45330000.0,2150000.0,1300000.0,0.40130000000000005,-0.0138,0.11,0.0256,1.75%,1.95,11710.0,20.8,-6.40%,10426.0,2026-08-14 22:04:43
FFTEK,45260000.0,31220000.0,23930000.0,0.2336,0.0014000000000000002,0.2632,0.0006,0.36%,0.26,335150.0,1.45,0.00%,113566.0,2026-08-14 22:04:43
MMCRB,45140000.0,9830000.0,7530000.0,0.2421,-0.0004,0.1193,-0.023399999999999997,4.18%,3.6,87340.0,4.54,1.34%,37279.0,2026-08-14 22:04:43
KKFFB,45050000.0,8090000.0,3060000.0,0.6219,0.0,0.0384,-0.005,0.53%,4.16,3910.0,5.57,-0.62%,2998.0,2026-08-14 22:04:43
MMBBC,45030000.0,2950000.0,2370000.0,0.1966,0.014499999999999999,0.21289999999999998,-0.004699999999999999,0.39%,0.8,11460.0,15.26,1.13%,10974.0,2026-08-14 22:04:43
NNXXT,44930000.0,167860000.0,72310000.0,0.5699000000000001,0.0,0.051399999999999994,1.14,5.69%,0.22,18890000.0,0.27,-17.04%,7189810.0,2026-08-14 22:04:43
YYAAS,44790000.0,15710000.0,6760000.0,0.5699000000000001,0.0,0.0005,,1.64%,1.59,69490.0,2.85,-1.04%,3339.0,2026-08-14 22:04:43
WWAVE,44620000.0,6240000.0,5990000.0,0.0401,0.0,0.0167,0.09119999999999999,0.25%,0.21,71850.0,7.15,0.99%,8789.0,2026-08-14 22:04:43
OONMD,44490000.0,52790000.0,16780000.0,0.7053,0.1131,0.3736,0.3185,10.82%,1.71,1060000.0,0.78,0.53%,362447.0,2026-08-14 22:04:43
SSLMT,44480000.0,11010000.0,5870000.0,0.4664,0.81,0.1809,0.046799999999999994,5.41%,3.01,105330.0,4.04,1.51%,38214.0,2026-08-14 22:04:43
AATHR,44330000.0,12150000.0,4120000.0,0.6609999999999999,0.0,0.01,-0.0058,0.64%,1.75,15090.0,3.65,-0.75%,1161.0,2026-08-14 22:04:43
BBXBL,44320000.0,10300000.0,960000.0,0.3054,0.0,,-0.8058,45.38%,1.23,355190.0,4.71,-0.84%,104395.0,2026-08-14 22:04:43
SSCWO,44300000.0,17500000.0,11400000.0,0.34840000000000004,-0.003,0.0902,0.0296,1.74%,3.21,61690.0,2.5,-0.79%,53141.0,2026-08-14 22:04:43
MMAMO,44140000.0,41640000.0,8870000.0,0.787,0.0,0.0073,0.1348,1.80%,0.58,277890.0,1.06,2.80%,11780.0,2026-08-14 22:04:43
FFLNA,44120000.0,48310000.0,47320000.0,0.020499999999999997,0.0,0.2776,-0.0091,13.65%,18.13,356330.0,0.91,-3.45%,291723.0,2026-08-14 22:04:43
TTVGN,44090000.0,4170000.0,1970000.0,0.6931,-0.0002,0.0128,0.1359,3.48%,2.62,26200.0,6.87,4.57%,8214.0,2026-08-14 22:04:43
GGROV,43980000.0,42700000.0,30330000.0,0.2896,0.0,0.1467,-0.0025,6.04%,39.52,46390.0,1.03,0.00%,60202.0,2026-08-14 22:04:43
TTGE,43870000.0,44180000.0,7450000.0,0.8462000000000001,0.0,0.0126,-0.0027,1.23%,0.26,346270.0,0.91,-0.52%,45214.0,2026-08-14 22:04:43
MMLSS,43790000.0,88760000.0,73870000.0,0.1648,0.0,0.0525,-0.0128,0.15%,0.57,198040.0,0.5,-10.47%,365149.0,2026-08-14 22:04:43
NNA,43400000.0,23210000.0,9060000.0,0.6098,-0.0017000000000000001,0.265,1.4922,11.87%,12.66,84970.0,1.87,1.91%,22334.0,2026-08-14 22:04:43
ZZOOZ,43340000.0,8100000.0,5800000.0,0.2836,0.0,0.281,0.1204,0.18%,0.57,18420.0,5.35,0.10%,1039.0,2026-08-14 22:04:43
GGMHS,43280000.0,49520000.0,8540000.0,0.8511,0.0,0.0019,0.3012,2.08%,0.17,1030000.0,0.75,7.66%,140635.0,2026-08-14 22:04:43
GGPUS,43210000.0,437690000.0,432690000.0,0.011399999999999999,0.2148,0.08789999999999999,-0.005,12.32%,0.53,101520000.0,0.09,-17.17%,62970938.0,2026-08-14 22:04:43
RRAVE,43210000.0,14210000.0,10260000.0,0.2779,0.0,0.282,0.0533,0.39%,0.59,68200.0,3.04,-2.25%,25895.0,2026-08-14 22:04:43
KKTCC,43120000.0,10760000.0,10010000.0,0.0784,0.0,0.4265,0.0018,0.27%,1.42,19180.0,3.97,0.76%,14817.0,2026-08-14 22:04:43
AALGS,43030000.0,5440000.0,4850000.0,0.22390000000000002,0.0,0.4404,-0.0062,12.51%,3.26,186120.0,6.89,1.77%,66721.0,2026-08-14 22:04:43
MMIND,42990000.0,9090000.0,8920000.0,0.018600000000000002,0.0,0.1563,0.0,5.19%,4.81,96140.0,4.73,0.85%,127048.0,2026-08-14 22:04:43
GGAME,42980000.0,102370000.0,79150000.0,0.2376,0.1419,0.1804,-0.0601,7.85%,4.78,1300000.0,0.41,9.47%,1956624.0,2026-08-14 22:04:43
CCREX,42960000.0,13100000.0,10710000.0,0.18239999999999998,0.1058,0.2667,0.051399999999999994,0.66%,1.8,38990.0,3.28,-2.38%,47887.0,2026-08-14 22:04:43
QQETA,42930000.0,3750000.0,1770000.0,0.5278,0.0,0.4121,,0.01%,0.03,2990.0,11.46,-0.39%,57.0,2026-08-14 22:04:43
SSNT,42930000.0,23330000.0,13480000.0,0.4224,0.0,0.14,0.0194,0.01%,0.06,27690.0,1.84,0.00%,5879.0,2026-08-14 22:04:43
XXTNT,42790000.0,140260000.0,120870000.0,0.1384,0.0,0.5721,-0.0132,0.07%,0.7,126790.0,0.31,-2.24%,33233.0,2026-08-14 22:04:43
PPHUN,42770000.0,20450000.0,18210000.0,0.11,0.0,0.1381,0.0088,3.14%,4.88,117210.0,2.09,-1.42%,87509.0,2026-08-14 22:04:43
QQTEX,42700000.0,43580000.0,38040000.0,0.12710000000000002,-0.0246,0.1134,0.1534,8.04%,0.1,29880000.0,0.98,-2.01%,911441.0,2026-08-14 22:04:43
FFIEE,42640000.0,8330000.0,240000.0,0.9722,0.0,0.0,3.5805000000000002,77.80%,0.72,260320.0,5.0,1.63%,4307021.0,2026-08-14 22:04:43
CCCG,42440000.0,1760000.0,870000.0,0.6539,0.0,0.0070999999999999995,,0.48%,0.43,9680.0,16.94,-0.41%,71599.0,2026-08-14 22:04:43
EEUDA,42430000.0,24780000.0,1260000.0,0.49420000000000003,0.0,0.0004,-0.4946,0.19%,0.39,6140.0,14.17,1.21%,836.0,2026-08-14 22:04:43
NNSRX,42390000.0,9020000.0,3880000.0,0.6690999999999999,0.0031,0.1818,0.3191,4.13%,5.95,26910.0,3.62,13.12%,26990.0,2026-08-14 22:04:43
BBRIA,42260000.0,25000000.0,3600000.0,0.8559,0.0,0.0,0.48479999999999995,0.35%,0.17,71890.0,1.38,-0.72%,1168.0,2026-08-14 22:04:43
PPXLW,42220000.0,6050000.0,5090000.0,0.159,-0.025,0.2709,0.054000000000000006,2.17%,1.29,85520.0,6.98,-2.79%,49591.0,2026-08-14 22:04:43
QQTI,42150000.0,13770000.0,11070000.0,0.1959,0.0,0.18059999999999998,0.3248,1.91%,4.18,50580.0,2.88,1.05%,11046.0,2026-08-14 22:04:43
AARBK,42130000.0,330000.0,,,,0.0055000000000000005,-0.8366,-,0.55,16770.0,2.88,-0.35%,8151.0,2026-08-14 22:04:43
SSKYA,42120000.0,42980000.0,28080000.0,0.3468,0.0,0.1857,0.0761,2.48%,2.79,249700.0,0.98,-1.99%,217853.0,2026-08-14 22:04:43
PPRPO,42000000.0,1780000.0,1560000.0,0.1259,-0.0175,0.17600000000000002,-0.015600000000000001,2.38%,0.53,70190.0,23.5,1.25%,75806.0,2026-08-14 22:04:43
SSER,41990000.0,25400000.0,1990000.0,0.8672,-0.0001,0.0966,-0.0013,11.20%,2.57,86740.0,2.8,-1.75%,75957.0,2026-08-14 22:04:43
CCULP,41980000.0,12660000.0,11200000.0,0.11539999999999999,0.0277,0.5667,-0.023,0.33%,1.47,25490.0,3.32,-2.79%,41138.0,2026-08-14 22:04:43
EELUT,41600000.0,44210000.0,35320000.0,0.201,0.0,0.2625,-0.0391,0.11%,0.44,90080.0,0.94,9.38%,67129.0,2026-08-14 22:04:43
MMDXH,41500000.0,51360000.0,40960000.0,0.2025,0.0,0.2975,-0.095,2.60%,1.14,932390.0,0.81,74.89%,324993099.0,2026-08-14 22:04:43
AAXIL,41480000.0,6820000.0,3500000.0,0.48590000000000005,0.0,0.1286,-0.0217,0.21%,0.41,17380.0,6.09,4.91%,31171.0,2026-08-14 22:04:43
GGRF,41460000.0,3970000.0,3380000.0,0.1493,0.0333,0.0246,,0.07%,0.48,4670.0,10.45,0.00%,14.0,2026-08-14 22:04:43
DDTSQ,41360000.0,3650000.0,820000.0,0.7757999999999999,0.0,0.4678,,0.10%,0.2,4110.0,11.33,0.00%,16.0,2026-08-14 22:04:43
AAACG,41310000.0,31800000.0,8840000.0,,,0.059800000000000006,-0.0023,0.11%,0.04,222870.0,0.96,-13.51%,152655.0,2026-08-14 22:04:43
CCRVO,41280000.0,13530000.0,9060000.0,0.4006,0.1873,0.1246,-0.0867,9.19%,0.15,5590000.0,2.73,-6.83%,606187.0,2026-08-14 22:04:43
HHYPD,41230000.0,15300000.0,8720000.0,0.42469999999999997,0.0012,0.20879999999999999,0.0596,17.89%,3.19,488440.0,2.72,-3.89%,155528.0,2026-08-14 22:04:43
SSNWV,40770000.0,8600000.0,8140000.000000001,0.0542,-0.2084,0.42200000000000004,-0.10460000000000001,6.90%,2.78,201980.0,4.74,-0.63%,109438.0,2026-08-14 22:04:43
KKBSX,40740000.0,44770000.0,27160000.0,0.3932,0.0,0.0414,0.0019,1.00%,12.8,21270.0,0.91,4.60%,2868.0,2026-08-14 22:04:43
HHODO,40560000.0,75900000.0,57900000.0,0.2372,0.0,0.0049,,0.69%,1.04,385440.0,0.53,9.06%,28355.0,2026-08-14 22:04:43
TTJGC,40510000.0,10100000.0,6350000.0,0.3713,0.0,0.0017000000000000001,-0.046,2.57%,0.3,549990.0,4.01,3.89%,261096.0,2026-08-14 22:04:43
PPLUT,40450000.0,15350000.0,3650000.0,0.762,0.0,0.0,-0.0048,0.03%,0.28,3400.0,2.64,-3.30%,6.0,2026-08-14 22:04:43
SSPWR,40370000.0,120350000.0,116450000.0,0.3639,0.0,0.1333,0.0623,9.86%,2.55,4510000.0,0.22,-8.92%,4166739.0,2026-08-14 22:04:43
SSJ,40340000.0,39540000.0,20170000.0,0.5251,-0.0013,0.0055000000000000005,0.1656,0.12%,0.36,63870.0,0.95,3.26%,17537.0,2026-08-14 22:04:43
NNTRB,40120000.0,12160000.0,5250000.0,0.5681,0.0,0.030299999999999997,-0.0184,3.22%,15.24,11090.0,3.3,3.45%,4158.0,2026-08-14 22:04:43
CCOHN,40040000.0,3230000.0,2100000.0,0.3494,0.8378,0.0547,0.184,0.80%,0.83,20210.0,12.4,3.59%,18552.0,2026-08-14 22:04:43
MMNY,39880000.0,30530000.0,11780000.0,0.7312000000000001,0.0,0.010700000000000001,-0.0032,0.34%,1.04,38210.0,0.91,-2.15%,25656.0,2026-08-14 22:04:43
AAERT,39780000.0,5640000.0,620000.0,0.8906000000000001,0.0,0.1502,2.5645,2.27%,0.38,37170.0,7.06,0.28%,3752.0,2026-08-14 22:04:43
HHOLO,39640000.0,22910000.0,22300000.0,0.0265,0.0,0.0085,-0.016399999999999998,5.38%,2.51,478450.0,1.73,-1.14%,130953.0,2026-08-14 22:04:43
AAGIG,39620000.0,44150000.0,11820000.0,0.7323999999999999,0.0024,0.10460000000000001,-0.059699999999999996,4.15%,3.68,133340.0,0.9,2.95%,47692.0,2026-08-14 22:04:43
AACCL,39620000.0,13950000.0,2310000.0,0.8342,0.0,0.0011,-0.6141,1.95%,0.1,451890.0,2.84,-0.35%,4280.0,2026-08-14 22:04:43
SSTKE,39570000.0,33229999.999999996,29210000.0,0.2397,0.0,0.0495,-0.171,0.76%,0.8,275020.0,1.03,-2.83%,101605.0,2026-08-14 22:04:43
GGROW,39450000.0,10410000.0,9660000.0,0.2216,0.0449,0.3763,-0.0929,0.10%,0.36,25600.0,3.18,1.60%,24225.0,2026-08-14 22:04:43
IIXHL,39230000.0,13680000.0,10510000.0,0.1216,0.0,0.11539999999999999,0.0723,8.42%,4.02,219940.0,3.28,3.80%,100352.0,2026-08-14 22:04:43
AAFJK,39190000.0,3170000.0,1110000.0,0.6496,0.0,0.3079,,0.21%,0.12,19950.0,12.2,1.67%,1780.0,2026-08-14 22:04:43
AAIOS,39160000.0,3250000.0,2190000.0,0.326,0.0,0.0011,-0.1559,0.97%,0.41,51820.0,12.05,-0.82%,11926.0,2026-08-14 22:04:43
EEHTH,39080000.0,31950000.0,28320000.0,0.1158,0.060899999999999996,0.46049999999999996,-0.2173,2.11%,1.64,364420.0,1.22,0.83%,208950.0,2026-08-14 22:04:43
PPETS,39000000.0,21680000.0,14620000.0,0.316,0.0037,0.2561,-0.0463,4.50%,0.99,664380.0,1.83,-10.10%,384674.0,2026-08-14 22:04:43
RRYET,38770000.0,35550000.0,14320000.0,0.6158,0.0,0.0009,-0.09,0.40%,0.06,996290.0,1.04,-0.95%,14374.0,2026-08-14 22:04:43
FFTCI,38520000.0,16460000.0,11550000.0,0.2982,0.008100000000000001,0.0944,-0.0478,9.96%,7.22,159310.0,2.34,-3.70%,99169.0,2026-08-14 22:04:43
ZZDGE,38420000.0,12520000.0,10270000.0,0.2143,0.0,0.17059999999999997,-0.011699999999999999,0.25%,0.19,138520.0,2.94,-1.34%,30623.0,2026-08-14 22:04:43
DDGNX,38410000.0,29100000.0,16739999.999999998,0.42460000000000003,-0.0,0.005699999999999999,0.2561,5.61%,0.4,2330000.0,1.32,-13.16%,2596386.0,2026-08-14 22:04:43
SSACH,37880000.0,47950000.0,45280000.0,0.0558,0.0,0.18100000000000002,-0.009000000000000001,0.71%,0.7,457630.0,0.79,0.65%,65151.0,2026-08-14 22:04:43
HHGBL,37860000.0,34640000.0,29790000.0,0.1424,0.003,0.37920000000000004,-0.0669,0.08%,0.21,112780.0,1.09,0.93%,355369.0,2026-08-14 22:04:43
BBGDE,37710000.0,5650000.0,3600000.0,0.3486,0.0521,0.0239,0.2743,5.08%,1.61,113830.0,6.83,12.71%,152920.0,2026-08-14 22:04:43
NNXTC,37580000.0,4070000.0000000005,3060000.0,0.3307,0.2646,0.614,0.0574,4.62%,0.07,2160000.0,8.21,-0.85%,261782.0,2026-08-14 22:04:43
SSRXH,37480000.0,19520000.0,19140000.0,0.0192,0.0,0.018600000000000002,0.0172,8.34%,0.34,4740000.0,1.92,4.92%,1488945.0,2026-08-14 22:04:43
TTOON,37370000.0,56530000.0,56010000.0,0.0529,0.0,0.3245,0.0873,3.05%,1.05,1620000.0,0.63,-2.12%,218607.0,2026-08-14 22:04:43
PPAVM,37220000.0,6270000.0,3310000.0,0.5378000000000001,0.0,0.14679999999999999,-0.41950000000000004,0.62%,0.74,27610.0,5.2,9.70%,26964.0,2026-08-14 22:04:43
RRADX,37020000.0,11810000.0,,,,0.0336,-0.8981999999999999,-,1.15,64540.00000000001,2.56,-3.40%,79344.0,2026-08-14 22:04:43
BBENF,37000000.0,14420000.0,2260000.0,0.8534,0.0,0.0555,0.008,6.52%,8.25,17850.0,2.4,-2.83%,95819.0,2026-08-14 22:04:43
GGAIA,36960000.0,20030000.0,17910000.0,0.2926,0.004699999999999999,0.3797,-0.1562,0.43%,0.45,171960.0,1.46,11.45%,304330.0,2026-08-14 22:04:43
BBTAI,36740000.0,31300000.0,30200000.0,0.0218,-0.0557,0.1864,-0.0062,13.96%,4.63,909640.0,1.19,5.31%,2030302.0,2026-08-14 22:04:43
KKPLT,36700000.0,4790000.0,3430000.0,0.3094,-0.0007000000000000001,0.32030000000000003,-0.032799999999999996,4.16%,5.16,27690.0,7.38,2.22%,97157.0,2026-08-14 22:04:43
VVTSI,36520000.0,11320000.0,10840000.0,0.0417,0.0452,0.1678,-0.0232,0.65%,1.54,45800.0,3.23,-4.15%,109439.0,2026-08-14 22:04:43
MMCRP,36280000.0,33880000.0,10320000.0,0.7042,0.0,0.005699999999999999,-0.31629999999999997,1.84%,0.37,507700.0,1.04,-10.34%,340978.0,2026-08-14 22:04:43
MMATH,36270000.0,36820000.0,27210000.0,0.37329999999999997,0.0,0.021099999999999997,0.0225,0.17%,0.71,64390.0,0.77,-5.88%,21180.0,2026-08-14 22:04:43
FFGNX,36230000.0,5610000.0,4340000.0,0.243,0.0,0.2208,-0.0014000000000000002,7.60%,2.59,127140.0,7.11,-6.32%,58060.0,2026-08-14 22:04:43
SSAIH,36230000.0,1810000.0,1090000.0,0.3981,0.0,0.0002,0.2398,0.10%,0.2,5450.0,20.01,2.56%,31648.0,2026-08-14 22:04:43
SSTRR,36220000.0,3710000.0,2190000.0,0.4067,0.0431,0.2834,-0.0533,0.42%,1.37,6690.0,9.8,-3.50%,12160.0,2026-08-14 22:04:43
DDSY,36140000.0,74750000.0,1250000.0,0.9833,0.0,0.0018,,3.06%,0.01,3340000.0,4.38,2.82%,46229.0,2026-08-14 22:04:43
GGRAN,36110000.0,19910000.0,4710000.0,0.8108,0.0,0.0026,0.2569,1.51%,0.14,523110.0,1.45,0.00%,282.0,2026-08-14 22:04:43
ZZEO,36030000.0,35140000.0,10250000.0,0.7106,0.0,0.0384,0.0022,0.91%,0.13,745030.0,0.62,-0.71%,66427.0,2026-08-14 22:04:43
CCNTY,36010000.0,28130000.0,23570000.0,0.1623,0.0,0.5102,-0.0132,0.44%,1.31,78390.0,1.28,2.40%,54879.0,2026-08-14 22:04:43
ZZONE,35730000.0,221840000.0,211630000.0,0.051699999999999996,0.0,0.2786,-0.045700000000000005,1.96%,0.72,5720000.0,0.16,0.06%,6802362.0,2026-08-14 22:04:43
KKOSS,35500000.0,9470000.0,5360000.0,0.4343,0.0,0.0513,-0.0113,2.15%,5.69,20220.0,3.75,2.18%,19237.0,2026-08-14 22:04:43
PPFAI,35440000.0,4040000.0,3570000.0,0.6960999999999999,0.0,0.0003,-0.5205,0.10%,0.47,7540.0,3.02,5.04%,12619.0,2026-08-14 22:04:43
NNTIP,35440000.0,22860000.0,14000000.0,0.38780000000000003,0.0,0.22690000000000002,-0.0189,0.47%,1.82,36560.0,1.55,0.65%,17683.0,2026-08-14 22:04:43
SSWAG,35420000.0,18640000.0,8220000.000000001,0.5589999999999999,0.0,0.08789999999999999,-0.0070999999999999995,0.13%,0.23,47450.0,1.9,-2.56%,75756.0,2026-08-14 22:04:43
DDXLG,35400000.0,55100000.0,48590000.0,0.121,0.0,0.64,-0.0668,1.59%,8.37,92520.0,0.64,6.50%,9194.0,2026-08-14 22:04:43
KKLXE,35310000.0,21000000.0,17740000.0,0.1661,0.0,0.3111,0.048499999999999995,7.43%,3.39,389040.0,1.66,-1.78%,357670.0,2026-08-14 22:04:43
NNCT,35200000.0,25320000.0,2490000.0,0.7423000000000001,0.0,0.0026,-0.2615,0.86%,0.02,1250000.0,3.65,-3.69%,1246063.0,2026-08-14 22:04:43
NNIPG,35190000.0,1240000.0,,,,0.0079,-0.0012,-,0.37,23400.0,10.73,15.38%,87271.0,2026-08-14 22:04:43
GGRCE,35150000.0,16270000.0,12410000.0,0.2376,0.0,0.4282,-0.0064,12.81%,5.98,265590.0,2.16,4.35%,397770.0,2026-08-14 22:04:43
MMLCI,35140000.0,11190000.0,10250000.0,0.08410000000000001,0.0108,0.24420000000000003,-0.0327,1.03%,2.97,35480.0,3.14,4.67%,36762.0,2026-08-14 22:04:43
LLPSN,35100000.0,12340000.0,12120000.0,0.018000000000000002,-0.1852,0.2216,-0.0016,5.05%,4.54,134760.0,2.85,-2.23%,305852.0,2026-08-14 22:04:43
NNNVC,35050000.0,25400000.0,24740000.0,0.026099999999999998,0.0,0.0746,-0.053,2.41%,0.64,928890.0,1.38,1.47%,205459.0,2026-08-14 22:04:43
QQNCX,34620000.0,1020000.0,980000.0,0.0366,0.0,0.17420000000000002,-0.0241,5.78%,1.02,55540.0,34.04,5.03%,26075.0,2026-08-14 22:04:43
LLFT,34600000.0,52490000.0,33000000.0,0.37070000000000003,0.0022,0.23309999999999997,0.013000000000000001,1.15%,1.36,280210.0,0.66,-5.08%,361715.0,2026-08-14 22:04:43
