pv,bond_dirty_price,ls,lt,dp,type,du,id,iopv,ig,ed,change_vs_pc_percentage,ej,clo,el,v_,ex,nc,vl,cur,fn,trading_time,bl,sc,bv,dpc,iiv,sip,bond_clean_price,cc,ptd,b,issuer-name,c,sv,h,i,cn,l,m,n,o,p_,cr,p,bond_accrued_interest,change_vs_pc,r,s,cx,v,lf,bond_date,datetime,datetime_sg
0.004,,P,0.004,,stocks,,0,0.0,,,,,,0.0,,,5FX,0.1,SGD,,20260709_091600,100,C,5701.0,,,,,,20260708,0.003,New Wave,0.0,4704.8,0.004,,,0.004,CATALIST,New Wave,0.004,,,0.0,,,,0.004,0.0,0.4,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.036,,P,0.029,0.0,dlcertificates,0.0,0,0.0,25.0,2027-10-21,,,,0.0,,,QHTW,4415.2,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,NIO 5xLongSG271021,-0.006,0.0,0.033,,,0.029,MAINBOARD,NIO 5xLongSG271021,0.032,,,-17.143,,,,,0.035,138621.2,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.0,,P,0.0,0.0,dlcertificates,0.0,0,0.0,25.0,2028-06-22,,,,0.0,,,56WW,0.0,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,NIO 5xLongSG280622,0.0,0.0,0.0,,,0.0,MAINBOARD,NIO 5xLongSG280622,0.0,,,0.0,,,,,1.04,0.0,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
4.95,,S,4.9,,stocks,,0,0.0,,,,Developed,None,0.0,,NYSE,NIO,111.1,USD,,20260709_091600,10,C,17.67,,,DC,,,20260708,4.900,NIO Inc. USD OV,-0.05,3.0,5.0,,,4.87,MAINBOARD,NIO Inc. USD OV,4.95,,,-1.01,,,,4.940,0.0,544521.6,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.009,,P,0.005,,structuredwarrants,,0,0.0,16.0,2026-08-26,,,,7.5,,,TBPW,2.9,SGD,,20260709_091600,100,,0.0,,,@,,,,,NIO MBeCW260826,-0.004,0.0,0.005,,,0.005,MAINBOARD,NIO MBeCW260826,0.005,,20:1,-44.444,,,,,0.0,14.5,0.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.034,,P,0.034,,structuredwarrants,,0,0.0,16.0,2027-01-20,,,,8.0,,,HXQW,0.0,SGD,,20260709_091600,100,,0.0,,,@,,,,,NIO MBeCW270120,0.0,0.0,0.0,,,0.0,MAINBOARD,NIO MBeCW270120,0.0,,20:1,0.0,,,,,0.0,0.0,0.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.033,,P,0.033,,stocks,,0,0.0,,,,,,0.0,,,N32,0.0,SGD,,20260709_091600,100,C,38.9,,,,,,20260708,0.030,Nippecraft,0.0,70.0,0.0,,,0.0,CATALIST,Nippecraft,0.0,,,0.0,,,,0.033,0.0,0.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.0,,P,0.0,,structuredwarrants,,0,0.0,17.0,2026-09-11,,,,45000.0,,,YK7W,0.0,SGD,,20260709_091600,100,,0.0,,,@,,,,,NKY 45000MBePW260911,0.0,0.0,0.0,,,0.0,MAINBOARD,NKY 45000MBePW260911,0.0,,200:1,0.0,,,,,0.0,0.0,0.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.054,,P,0.054,,structuredwarrants,,0,0.0,17.0,2026-09-11,,,,50000.0,,,LQCW,0.0,SGD,,20260709_091600,100,,0.0,,,@,,,,,NKY 50000MBePW260911,0.0,0.0,0.0,,,0.0,MAINBOARD,NKY 50000MBePW260911,0.0,,200:1,0.0,,,,,0.0,0.0,0.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.0,,P,0.0,,structuredwarrants,,0,0.0,17.0,2026-12-11,,,,50000.0,,,ROJW,0.0,SGD,,20260709_091600,100,,0.0,,,@,,,,,NKY 50000MBePW261211,0.0,0.0,0.0,,,0.0,MAINBOARD,NKY 50000MBePW261211,0.0,,200:1,0.0,,,,,0.0,0.0,0.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.0,,P,0.0,,structuredwarrants,,0,0.0,16.0,2026-09-11,,,,52000.0,,,XDBW,0.0,SGD,,20260709_091600,100,,0.0,,,@,,,,,NKY 52000MBeCW260911,0.0,0.0,0.0,,,0.0,MAINBOARD,NKY 52000MBeCW260911,0.0,,200:1,0.0,,,,,0.0,0.0,0.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.043,,P,0.043,,structuredwarrants,,0,0.0,17.0,2026-09-11,,,,55000.0,,,YHSW,0.0,SGD,,20260709_091600,100,,0.0,,,@,,,,,NKY 55000MBePW260911,0.0,0.0,0.0,,,0.0,MAINBOARD,NKY 55000MBePW260911,0.0,,200:1,0.0,,,,,0.0,0.0,0.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.0,,P,0.0,,structuredwarrants,,0,0.0,16.0,2026-09-11,,,,57000.0,,,XYWW,0.0,SGD,,20260709_091600,100,,0.0,,,@,,,,,NKY 57000MBeCW260911,0.0,0.0,0.0,,,0.0,MAINBOARD,NKY 57000MBeCW260911,0.0,,200:1,0.0,,,,,0.0,0.0,0.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.139,,P,0.141,,structuredwarrants,,0,0.0,17.0,2026-12-11,,,,57000.0,,,RAGW,30.0,SGD,,20260709_091600,100,,0.0,,,@,,,,,NKY 57000MBePW261211,0.002,10.0,0.143,,,0.141,MAINBOARD,NKY 57000MBePW261211,0.143,,200:1,1.439,,,,0.148,0.0,4260.0,0.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.41,,P,0.41,,structuredwarrants,,0,0.0,16.0,2026-09-11,,,,62000.0,,,V5PW,0.0,SGD,,20260709_091600,100,,0.0,,,@,,,,,NKY 62000MBeCW260911,0.0,0.0,0.0,,,0.0,MAINBOARD,NKY 62000MBeCW260911,0.0,,200:1,0.0,,,,,0.0,0.0,0.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.235,,P,0.235,,structuredwarrants,,0,0.0,17.0,2026-12-11,,,,64000.0,,,WZTW,0.0,SGD,,20260709_091600,100,,0.0,,,@,,,,,NKY 64000MBePW261211,0.0,0.0,0.0,,,0.0,MAINBOARD,NKY 64000MBePW261211,0.0,,200:1,0.0,,,,,0.0,0.0,0.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.31,,P,0.32,,structuredwarrants,,0,0.0,16.0,2026-12-11,,,,67000.0,,,FSQW,10.0,SGD,,20260709_091600,100,,0.0,,,@,,,,,NKY 67000MBeCW261211,0.01,10.0,0.32,,,0.32,MAINBOARD,NKY 67000MBeCW261211,0.32,,200:1,3.226,,,,0.325,0.0,3200.0,0.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.41,,P,0.41,,structuredwarrants,,0,0.0,17.0,2026-12-11,,,,71000.0,,,KVPW,0.0,SGD,,20260709_091600,100,,0.0,,,@,,,,,NKY 71000MBePW261211,0.0,0.0,0.0,,,0.0,MAINBOARD,NKY 71000MBePW261211,0.0,,200:1,0.0,,,,,0.0,0.0,0.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.162,,P,0.19,,structuredwarrants,,0,0.0,16.0,2026-12-11,,,,74000.0,,,JKHW,60.0,SGD,,20260709_091600,100,,0.0,,,@,,,,,NKY 74000MBeCW261211,0.028,0.0,0.195,,,0.19,MAINBOARD,NKY 74000MBeCW261211,0.195,,200:1,17.284,,,,,0.0,11550.0,0.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.103,,P,0.119,,structuredwarrants,,0,0.0,16.0,2026-12-11,,,,81000.0,,,ZY2W,190.0,SGD,,20260709_091600,100,,0.0,,,@,,,,,NKY 81000MBeCW261211,0.016,0.0,0.124,,,0.119,MAINBOARD,NKY 81000MBeCW261211,0.12,,200:1,15.534,,,,,0.0,22970.0,0.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.1,,P,0.1,,structuredwarrants,,0,0.0,16.0,2026-12-11,,,,88000.0,,,JSNW,0.0,SGD,,20260709_091600,100,,0.0,,,@,,,,,NKY 88000MBeCW261211,0.0,0.0,0.0,,,0.0,MAINBOARD,NKY 88000MBeCW261211,0.0,,200:1,0.0,,,,,0.0,0.0,0.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.198,,P,0.198,,stocks,,0,0.0,,,,,,0.0,,,543,0.0,SGD,,20260709_091600,100,G,20.0,,,,,,20260618,0.170,Noel Gifts Intl,0.0,1.5,0.0,,,0.0,MAINBOARD,Noel Gifts Intl,0.0,,,0.0,,,,0.199,0.0,0.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
1.99,,S,1.99,,stocks,,0,0.0,,,,Developed,None,0.0,,TSE,N33,0.0,JPY,,20260709_091600,100,K,0.0,,,,,,19941007,,Nomura Yen1k,0.0,0.0,0.0,,,0.0,MAINBOARD,Nomura Yen1k,0.0,,,0.0,,,,,0.0,0.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.05,,P,0.055,,stocks,,0,0.0,,,,,,0.0,,,SEJ,2.8,SGD,,20260709_091600,100,J,3.2,,,,,,20260708,0.055,NoonTalk Media,0.005,14.5,0.062,,,0.055,CATALIST,NoonTalk Media,0.062,,,10.0,,,,0.062,0.0,168.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.54,,P,0.55,,stocks,,0,0.0,,,,,,0.0,,,MR7,1.4,SGD,,20260709_091600,100,M,0.2,,,,,,20260708,0.545,Nordic,0.01,19.7,0.55,,,0.545,MAINBOARD,Nordic,0.545,,,1.852,,,,0.550,0.0,763.5,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.87,,P,0.87,,stocks,,0,0.0,,,,,,0.0,,,N02,0.0,SGD,,20260709_091600,100,F,5.0,,,,,,20260708,0.885,NSL,0.0,0.1,0.0,,,0.0,MAINBOARD,NSL,0.0,,,0.0,,,,0.890,0.0,0.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.935,,P,0.94,,reits,,0,0.0,,,,,,0.0,,,NTDU,701.6,USD,,20260709_091600,100,L,582.6,,,,,,,0.935,NTT DC REIT USD,0.005,82.7,0.945,,,0.935,MAINBOARD,NTT DC REIT USD,0.94,,,0.535,,,,0.940,0.0,659690.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.085,,P,0.085,,stocks,,0,0.0,,,,,,0.0,,,AZT,0.0,SGD,,20260709_091600,100,C,0.0,,,,,,20220404,,NutryFarm,0.0,0.0,0.0,SUSP,,0.0,MAINBOARD,NutryFarm,0.0,,,0.0,,,,,0.0,0.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
4.14,,P,4.62,0.0,dlcertificates,0.0,0,0.0,25.0,2026-10-06,,,,0.0,,,NVIW,3.0,SGD,,20260709_091600,100,,0.1,0.0,,@,,,,3.860,NVDA 3xLongSG261006,0.543,0.3,4.62,,,4.54,MAINBOARD,NVDA 3xLongSG261006,4.58,,,13.319,,4.53,,5.200,4.077,13768.0,3.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
4.51,,P,4.51,0.0,dlcertificates,0.0,0,0.0,25.0,2026-12-04,,,,0.0,,,NVTW,0.0,USD,,20260709_091600,100,,0.0,0.0,,@,,,,,NVDA 3xLongSG261204US$,0.0,0.7,0.0,,,0.0,MAINBOARD,NVDA 3xLongSG261204US$,0.0,,,0.0,,,,5.580,4.344,0.0,3.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
3.9,,P,4.59,0.0,dlcertificates,0.0,0,0.0,25.0,2028-11-23,,,,0.0,,,ZKPW,1.4,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,NVDA 3xLongSG281123,0.577,0.0,4.59,,,4.5,MAINBOARD,NVDA 3xLongSG281123,4.5,,,14.378,,,,,4.013,6390.0,3.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.099,,P,0.09,0.0,dlcertificates,0.0,0,0.0,26.0,2026-10-06,,,,0.0,,,NVDW,0.1,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,NVDA 3xShortSG261006,-0.009,0.0,0.09,,,0.09,MAINBOARD,NVDA 3xShortSG261006,0.09,,,-9.091,,,,,0.099,9.0,3.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.215,,P,0.215,0.0,dlcertificates,0.0,0,0.0,26.0,2026-12-04,,,,0.0,,,NVUW,0.0,USD,,20260709_091600,100,,0.0,0.0,,@,,,,,NVDA 3xShortSG261204US$,0.0,0.0,0.0,,,0.0,MAINBOARD,NVDA 3xShortSG261204US$,0.0,,,0.0,,,,,0.245,0.0,3.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
5.4,,P,5.4,0.0,dlcertificates,0.0,0,0.0,26.0,2028-11-23,,,,0.0,,,KODW,0.0,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,NVDA 3xShortSG281123,0.0,0.0,0.0,,,0.0,MAINBOARD,NVDA 3xShortSG281123,0.0,,,0.0,,,,,5.573,0.0,3.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
98.0,98.0,P,98.0,,sgsbonds,,0,0.0,2.0,,,,,0.0,,,CMGS,0.0,SGD,,20260708_230043,10,,0.6,,,,97.501,,,99.000,NX18100A 280501,0.0,0.0,0.0,,,0.0,GLOBAL_QUOTE,NX18100A 280501,0.0,X,,0.0,0.499,,,,0.0,0.0,0.0,1783526400000.0,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.0,0.0,P,0.0,,sgsbonds,,0,0.0,2.0,,,,,0.0,,,RXYS,0.0,SGD,,20260708_230043,10,,0.53,,,,0.0,,,91.000,NX21100N 310701,0.0,0.0,0.0,,,0.0,GLOBAL_QUOTE,NX21100N 310701,0.0,X,,0.0,0.04,,,,0.0,0.0,0.0,1783526400000.0,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
102.0,102.0,P,102.0,,sgsbonds,,0,0.0,2.0,,,,,0.0,,,EAPS,0.0,SGD,,20260708_230043,10,,1.0,,,,100.847,,,101.000,NX22100W 320801,0.0,0.0,0.0,,,0.0,GLOBAL_QUOTE,NX22100W 320801,0.0,X,,0.0,1.153,,,,0.0,0.0,0.0,1783526400000.0,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
109.0,109.0,P,109.0,,sgsbonds,,0,0.0,2.0,,,,,0.0,,,STTS,0.0,SGD,,20260708_230043,10,,0.6,,,,108.358,,,99.000,NX24100T 340501,0.0,0.01,0.0,,,0.0,GLOBAL_QUOTE,NX24100T 340501,0.0,X,,0.0,0.642,,,108.000,0.0,0.0,0.0,1783526400000.0,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
100.0,100.0,P,100.0,,sgsbonds,,0,0.0,2.0,,,,,0.0,,,R87S,0.0,SGD,,20260708_230043,10,,0.6,,,,99.021,,,100.000,NX25100H 350301,0.0,0.0,0.0,,,0.0,GLOBAL_QUOTE,NX25100H 350301,0.0,X,,0.0,0.979,,,,0.0,0.0,0.0,1783526400000.0,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
99.201,99.201,P,99.201,,sgsbonds,,0,0.0,2.0,,,,,0.0,,,T8FS,0.0,SGD,,20260708_230043,10,,0.5,,,,99.131,,,99.201,NY14100E 290701,0.0,0.0,0.0,,,0.0,GLOBAL_QUOTE,NY14100E 290701,0.0,X,,0.0,0.07,,,,0.0,0.0,0.0,1783526400000.0,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
100.0,100.0,P,100.0,,sgsbonds,,0,0.0,2.0,,,,,0.0,,,EUTS,0.0,SGD,,20260708_230043,10,,0.53,,,,99.945,,,95.000,NY25200N 400701,0.0,0.02,0.0,,,0.0,GLOBAL_QUOTE,NY25200N 400701,0.0,X,,0.0,0.055,,,99.000,0.0,0.0,0.0,1783526400000.0,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
100.011,100.011,P,100.011,,sgsbonds,,0,0.0,2.0,,,,,0.0,,,7QQS,0.0,SGD,,20260708_230043,10,,0.5,,,,98.765,,,100.011,NZ07100S 270301,0.0,0.0,0.0,,,0.0,GLOBAL_QUOTE,NZ07100S 270301,0.0,X,,0.0,1.246,,,,0.0,0.0,0.0,1783526400000.0,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
98.334,98.334,P,98.334,,sgsbonds,,0,0.0,2.0,,,,,0.0,,,OL9S,0.0,SGD,,20260708_230043,10,,0.5,,,,97.311,,,98.334,NZ10100F 300901,0.0,0.0,0.0,,,0.0,GLOBAL_QUOTE,NZ10100F 300901,0.0,X,,0.0,1.023,,,,0.0,0.0,0.0,1783526400000.0,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
107.0,107.0,P,107.0,,sgsbonds,,0,0.0,2.0,,,,,0.0,,,R1NS,0.0,SGD,,20260708_230043,10,,0.6,,,,105.799,,,106.000,NZ13100V 330901,0.0,0.0,0.0,,,0.0,GLOBAL_QUOTE,NZ13100V 330901,0.0,X,,0.0,1.201,,,,0.0,0.0,0.0,1783526400000.0,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
88.001,88.001,P,88.001,,sgsbonds,,0,0.0,2.0,,,,,0.0,,,BJIS,0.0,SGD,,20260708_230043,10,,0.6,,,,87.013,,,89.001,NZ16100X 360801,0.0,0.0,0.0,,,0.0,GLOBAL_QUOTE,NZ16100X 360801,0.0,X,,0.0,0.988,,,,0.0,0.0,0.0,1783526400000.0,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
98.1,98.1,P,98.1,,sgsbonds,,0,0.0,2.0,,,,,0.0,,,8YLS,0.0,SGD,,20260708_230043,10,,0.6,,,,98.042,,,98.100,NZ19100S 390701,0.0,0.0,0.0,,,0.0,GLOBAL_QUOTE,NZ19100S 390701,0.0,,,0.0,0.058,,,,0.0,0.0,0.0,1783526400000.0,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
5.66,,P,5.98,0.0,dlcertificates,0.0,0,0.0,25.0,2026-12-17,,,,0.0,,,TUAW,1.5,SGD,,20260709_091600,100,,0.1,0.0,,@,,,,5.940,OCBC 5xLongSG261217,0.588,9.8,6.09,,,5.87,MAINBOARD,OCBC 5xLongSG261217,5.87,,,10.905,,5.96,,5.980,5.392,8977.0,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
1.68,,P,1.78,0.0,dlcertificates,0.0,0,0.0,25.0,2028-02-23,,,,0.0,,,9RWW,13.0,SGD,,20260709_091600,100,,2.0,0.0,,@,,,,1.150,OCBC 5xLongSG280223,0.177,0.1,1.81,,,1.765,MAINBOARD,OCBC 5xLongSG280223,1.79,,,11.042,,1.467,,1.785,1.603,23182.0,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.017,,P,0.016,0.0,dlcertificates,0.0,0,0.0,26.0,2026-12-17,,,,0.0,,,MPOW,80.0,SGD,,20260709_091600,100,,0.5,0.0,,@,,,,0.015,OCBC 5xShortSG261217,0.0,0.0,0.016,,,0.015,MAINBOARD,OCBC 5xShortSG261217,0.015,,,0.0,,,,,0.016,1220.0,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.325,,P,0.305,0.0,dlcertificates,0.0,0,0.0,26.0,2028-11-23,,,,0.0,,,9DAW,77.0,SGD,,20260709_091600,100,,10.0,0.0,,@,,,,0.250,OCBC 5xShortSG281123,-0.018,0.0,0.315,,,0.295,MAINBOARD,OCBC 5xShortSG281123,0.305,,,-5.573,,,,,0.323,23590.0,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
26.79,,P,27.32,,stocks,,0,0.0,,,,,,0.0,,,O39,7769.5,SGD,,20260709_091600,100,K,4.7,,,,,,20260708,27.310,OCBC Bank,0.53,26.3,27.54,,,27.06,MAINBOARD,OCBC Bank,27.09,,,1.978,,,,27.320,0.0,211855193.2,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.136,,P,0.136,,structuredwarrants,,0,0.0,16.0,2026-07-30,,,,21.841,,,UCFW,0.0,SGD,,20260709_091600,100,,0.0,,,@,,,,,OCBC Bk MB eCW260730,0.0,0.0,0.0,,,0.0,MAINBOARD,OCBC Bk MB eCW260730,0.0,,24819:1000,0.0,,,,,0.0,0.0,0.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.105,,P,0.171,,structuredwarrants,,0,0.0,16.0,2026-09-30,,,,23.33,,,IGBW,0.1,SGD,,20260709_091600,100,,0.0,,,@,,,,,OCBC Bk MB eCW260930,0.066,0.0,0.171,,,0.171,MAINBOARD,OCBC Bk MB eCW260930,0.171,,24819:1000,62.857,,,,,0.0,17.1,0.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.103,,P,0.105,,structuredwarrants,,0,0.0,16.0,2026-12-30,,,,26.0,,,99HW,17.0,SGD,,20260709_091600,100,,0.0,,,@,,,,,OCBC Bk MB eCW261230,0.002,0.0,0.105,,,0.104,MAINBOARD,OCBC Bk MB eCW261230,0.104,,25:1,1.942,,,,,0.0,1775.0,0.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.012,,P,0.012,,structuredwarrants,,0,0.0,17.0,2026-07-30,,,,18.863,,,KTZW,0.0,SGD,,20260709_091600,100,,0.0,,,@,,,,,OCBC Bk MB ePW260730,0.0,0.0,0.0,,,0.0,MAINBOARD,OCBC Bk MB ePW260730,0.0,,24819:1000,0.0,,,,,0.0,0.0,0.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.011,,P,0.011,,structuredwarrants,,0,0.0,17.0,2026-09-30,,,,20.352,,,V8QW,0.0,SGD,,20260709_091600,100,,0.0,,,@,,,,,OCBC Bk MB ePW260930,0.0,0.0,0.0,,,0.0,MAINBOARD,OCBC Bk MB ePW260930,0.0,,24819:1000,0.0,,,,,0.0,0.0,0.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.024,,P,0.024,,structuredwarrants,,0,0.0,17.0,2026-12-29,,,,22.0,,,8E3W,0.0,SGD,,20260709_091600,100,,80.0,,,@,,,,0.016,OCBC Bk MB ePW261229,0.0,0.0,0.0,,,0.0,MAINBOARD,OCBC Bk MB ePW261229,0.0,,25:1,0.0,,,,,0.0,0.0,0.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.039,,P,0.039,,stocks,,0,0.0,,,,,,0.0,,,1B6,0.0,SGD,,20260709_091600,100,K,109.1,,,,,,20260701,0.034,Ocean Sky Intl,0.0,100.0,0.0,,,0.0,CATALIST,Ocean Sky Intl,0.0,,,0.0,,,,0.039,0.0,0.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.007,,P,0.007,,stocks,,0,0.0,,,,,,0.0,,,V2Y,0.0,SGD,,20260709_091600,100,K,0.0,,,,,,20250924,,OceanScape Intl,0.0,0.0,0.0,SUSP,,0.0,CATALIST,OceanScape Intl,0.0,,,0.0,,,,,0.0,0.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.003,,P,0.003,,stocks,,0,0.0,,,,,,0.0,,,579,1366.4,SGD,,20260709_091600,100,A,162564.5,,,,,,20260708,0.002,Oceanus,0.0,61465.1,0.003,,,0.002,MAINBOARD,Oceanus,0.003,,,0.0,,,,0.003,0.0,2939.2,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.053,,P,0.053,,stocks,,0,0.0,,,,,,0.0,,,43A,19.0,SGD,,20260709_091600,100,K,5.0,,,,,,20260708,0.051,OCTOPUS,0.0,474.9,0.053,,,0.052,CATALIST,OCTOPUS,0.053,,,0.0,,,,0.053,0.0,999.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
1.42,,P,1.51,,stocks,,0,0.0,,,,,,0.0,,,HQU,1278.3,SGD,,20260709_091600,100,C,19.9,,,,,,20260708,1.510,Oiltek,0.09,19.5,1.57,,,1.43,MAINBOARD,Oiltek,1.43,,,6.338,,,,1.530,0.0,1948906.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.024,,P,0.024,,stocks,,0,0.0,,,,,,0.0,,,KUX,0.0,SGD,,20260709_091600,100,C,134.0,,,,,,20260706,0.024,OIO,0.0,10.0,0.0,,,0.0,CATALIST,OIO,0.0,,,0.0,,,,0.048,0.0,0.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.77,,P,0.775,,stocks,,0,0.0,,,,,,0.0,,,5CF,158.0,SGD,,20260709_091600,100,F,1.6,,,,,,20260708,0.775,OKP,0.005,36.8,0.78,,,0.77,MAINBOARD,OKP,0.77,,,0.649,,,,0.780,0.0,121990.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
1.19,,P,1.19,,stocks,,0,0.0,,,,,,0.0,,,VC2,1891.6,SGD,,20260709_091600,100,G,931.5,,,,,,20260708,1.190,Olam Group,0.0,35.9,1.21,,,1.19,MAINBOARD,Olam Group,1.2,,,0.0,,,,1.200,0.0,2266632.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
1.16,,P,1.19,,stocks,,0,0.0,,,,,,0.0,,,5ML,26.0,SGD,,20260709_091600,100,I,20.0,,,,,,20260708,1.180,Old Chang Kee,0.03,1.8,1.19,,,1.16,CATALIST,Old Chang Kee,1.16,,,2.586,,,,1.190,0.0,30905.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.295,,P,0.295,,stocks,,0,0.0,,,,,,0.0,,,5SY,0.0,SGD,,20260709_091600,100,K,0.0,,,,,,20260209,,OneApex,0.0,0.1,0.0,,,0.0,CATALIST,OneApex,0.0,,,0.0,,,,0.295,0.0,0.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.167,,P,0.184,,stocks,,0,0.0,,,,,,0.0,,,O08,1.2,SGD,,20260709_091600,100,G,1.0,,,,,,20260703,0.169,Ossia Intl,0.017,15.0,0.185,,,0.164,MAINBOARD,Ossia Intl,0.164,,,10.18,,,,0.184,0.0,200.9,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.138,,P,0.138,,stocks,,0,0.0,,,,,,0.0,,,OTS,36.0,SGD,,20260709_091600,100,C,154.0,,,,,,20260707,0.138,OTS Holdings,0.0,23.2,0.138,,,0.138,CATALIST,OTS Holdings,0.138,,,0.0,,,,0.140,0.0,4968.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
1.0,,P,1.0,,stocks,,0,0.0,,,,,,0.0,,,LJ3,23.0,SGD,,20260709_091600,100,I,58.1,,,,,,20260708,1.000,OUE,0.0,28.2,1.0,,,1.0,MAINBOARD,OUE,1.0,,,0.0,,,,1.010,0.0,23000.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.031,,P,0.032,,stocks,,0,0.0,,,,,,0.0,,,5WA,7331.8,SGD,,20260709_091600,100,Q,1352.7,,,,,,20260708,0.031,OUE Healthcare,0.001,645.3,0.033,,,0.031,CATALIST,OUE Healthcare,0.032,,,3.226,,,,0.032,0.0,233811.6,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.36,,P,0.36,,reits,,0,0.0,,,,,,0.0,,,TS0U,2094.2,SGD,,20260709_091600,100,L,2779.6,,,,,,,0.355,OUEREIT,0.0,476.4,0.36,,,0.355,MAINBOARD,OUEREIT,0.36,,,0.0,,,,0.360,0.0,752869.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
